8.227620337602041729e-17,-5.574126242966189977e-14,-2.057191398727580984e-10,3.172096765144575925e-07,-1.713388785932080797e-04,5.342754888701951171e-02,3.431404230765098262e+00
8.746974596230179010e-17,-1.335899593215780780e-13,-7.301215259274523540e-11,2.562834935497066292e-07,-1.756610432925740587e-04,5.576018787504961188e-02,1.262809238898648934e+00
-7.487603952307314270e-17,4.400054712712118423e-13,-8.145515417606420218e-10,6.818082540023139431e-07,-2.766239908238732901e-04,5.907232517470601546e-02,5.956109898316541695e-01
-4.390525370614441114e-16,1.605866411317043726e-12,-2.210904901988408806e-09,1.447359686941128974e-06,-4.663774207860392289e-04,8.422767617420275077e-02,2.183239595273969602e+00
-2.105660795486008267e-16,7.600720344419271860e-13,-1.013024458188683629e-09,6.383341787105413046e-07,-2.033276926293055807e-04,4.416644559779212692e-02,1.196989949314427149e+00
-1.644427264475471265e-17,1.989848790798339228e-13,-4.604682577859826069e-10,4.455927876977486380e-07,-2.041203521477559599e-04,5.552514396149330761e-02,7.041288861343069083e-01
-2.834411587332635420e-16,9.512767372675944551e-13,-1.216935574315029492e-09,7.664110357415404870e-07,-2.585176473494131609e-04,6.048124469416626264e-02,1.455107083953399716e+00
3.313390743206238623e-16,-9.262496814890768399e-13,9.276826994951467308e-10,-3.608868149512630855e-07,1.391588148307978616e-05,3.218773607898836597e-02,1.197407652517284538e+00
-2.995580781449716224e-16,1.129830109993414449e-12,-1.618320511819245048e-09,1.120194030255610861e-06,-3.920170590678680395e-04,7.468832702979963378e-02,1.524605921929529817e+00
4.673867742514221555e-16,-1.086224893489357517e-12,7.748323464008313023e-10,-7.458251609279492581e-08,-1.101163382093074981e-04,4.668997974271067719e-02,1.952746028846768178e+00
1.986153923382486342e-16,-3.079362505095300849e-13,-6.164895035517652047e-11,3.357562321904716373e-07,-2.045462032669448642e-04,5.634913245639983775e-02,1.139695251963515954e+00
1.650368675943677694e-16,-2.388313264997336437e-13,-9.640137801521327823e-11,3.336140751421094633e-07,-2.035907448373940401e-04,5.974058650008400723e-02,1.502414695229598696e+00
1.286782533225518938e-16,-3.806559762787682808e-13,4.003600304438722823e-10,-1.406843555766924907e-07,-2.396766872261532361e-05,3.283287556899202458e-02,1.031805540253945219e+00
1.142295275310894724e-16,-3.569803404498341345e-14,-4.150981052792710945e-10,5.732757068684401664e-07,-2.894496336205929507e-04,7.337285771580734361e-02,1.235025632996349154e+00
2.272595967183152071e-16,-5.777721428689639887e-13,4.744636320945233360e-10,-7.095991564380986854e-08,-7.993875299419648855e-05,4.338784473347759296e-02,3.745097807708833715e-01
3.305073772786894603e-16,-7.077630093708809856e-13,3.761268918653599281e-10,1.347485422300632713e-07,-1.729666544077262068e-04,5.868013451326965779e-02,1.453401684946673766e+00
2.928404923666501531e-17,1.449632207749703861e-13,-5.188593248998077452e-10,5.564482024690078859e-07,-2.569560905813625851e-04,6.178635583170876550e-02,3.636256610254035682e+00
-1.075425133513044813e-16,4.309826618960171115e-13,-6.398560404036360563e-10,4.675860320064925862e-07,-1.840577604232787373e-04,5.228604062116043449e-02,1.712394015253164259e+00
-4.415031816952958533e-16,1.497488804404972666e-12,-1.948855193825306365e-09,1.241762064520652458e-06,-4.107094652306015887e-04,8.031255252257742117e-02,1.530890396784400975e+00
1.951984088697383492e-16,-5.616608743596733002e-13,6.022393797126325020e-10,-2.600547592764385272e-07,1.047832187709157333e-05,2.812629095657853337e-02,8.481091305842753947e-01
-1.347765573194754647e-16,6.198929705037359840e-13,-1.053623448431213908e-09,8.604013004794651232e-07,-3.498917108394247180e-04,7.808995800220183692e-02,-1.131329294235977473e-01
-2.114734956269063066e-16,8.557729482723512837e-13,-1.327649171934789189e-09,1.008122385739030237e-06,-3.863400032283396783e-04,8.203024689555590832e-02,1.242427504326908735e-03
-3.132870650588977796e-16,1.051875153329449610e-12,-1.325421584564390237e-09,7.949556183872842742e-07,-2.400962844457535177e-04,4.831928552274068062e-02,1.211096263560039965e+00
9.589350220739642957e-17,-1.430808924927951200e-13,-6.991062801711278502e-11,2.508533082866994589e-07,-1.705417421701827788e-04,5.184457442888885242e-02,4.897127853364592887e-01
-3.883858586131183273e-16,1.463369557055946143e-12,-2.078513587489621155e-09,1.414255203952006351e-06,-4.810781479562727396e-04,9.146130982487057914e-02,3.252977388959573890e+00
-1.392862743773245971e-16,5.713865919729817886e-13,-9.306912171402533759e-10,7.625308425225870055e-07,-3.218185446512189019e-04,7.414118136895601896e-02,2.231853499552665543e+00
3.033234907862408804e-16,-9.045993704041596218e-13,1.007167309222945662e-09,-4.837627713164043716e-07,7.295231390187232516e-05,2.133133548686819841e-02,1.273542170005288687e+00
-8.157537602277992463e-17,5.164437213140137184e-13,-9.650550236423394042e-10,7.860769315586528972e-07,-3.040764483033835315e-04,6.368826868494133209e-02,8.337034720886179473e-01
-1.457287754221380847e-16,6.234345494691875395e-13,-1.039031524093588253e-09,8.590580460873315554e-07,-3.632702687829779268e-04,8.241775421901896548e-02,1.066406101866891776e+00
-1.171645780947716180e-16,4.472190570491641074e-13,-6.924575616183883739e-10,5.661241067873238560e-07,-2.500423635285245732e-04,6.323116602614806125e-02,1.035420134937422576e+00
-1.356388026176575340e-16,6.104753681015358302e-13,-9.966144093127532568e-10,7.744955383835248393e-07,-2.983902899092088839e-04,6.150875512122042088e-02,5.203687339307790927e-01
1.518760920676050525e-16,-4.533384780575321674e-13,5.054380131255132050e-10,-2.222755666960512156e-07,4.151526711419739546e-06,2.898611915054833538e-02,7.714625071663704370e-01
-1.820737443251361856e-16,6.464356297899087076e-13,-8.471932183251895470e-10,5.282288693845131336e-07,-1.701925388035530431e-04,4.053340241621461448e-02,1.260537123167515317e+00
2.107055300254520226e-16,-5.901003447568815378e-13,5.920856907723111384e-10,-2.131157018065611452e-07,-1.811612693400993458e-05,3.371628430319088821e-02,6.273493070010689454e-01
-1.414366239922037943e-16,6.351943000919548786e-13,-1.021156250484402821e-09,7.828299057269392417e-07,-3.057974493207050049e-04,6.903471530522010957e-02,1.339023698497682213e+00
1.399479943716037097e-16,-3.560479005885310611e-13,3.245652421916422157e-10,-9.894230402964115479e-08,-2.676759706162755865e-05,2.984946420285823632e-02,1.006266954774230005e+00
-1.709040059098557203e-16,8.566382127009154774e-13,-1.448071969524808139e-09,1.103152358025931549e-06,-3.985176072609217029e-04,7.495594865355816039e-02,2.066667970080648953e+00
-1.914197727709630505e-16,8.576105688758460014e-13,-1.379032524160508171e-09,1.039426629273584957e-06,-3.867066993911419588e-04,8.148984881850540596e-02,1.551826719855339709e+00
-5.054056526716022502e-16,1.701958474843368502e-12,-2.156377961871773617e-09,1.292016136936445067e-06,-3.804328660106886086e-04,6.806923838227621482e-02,2.550654540603340514e+00
1.943495402283770148e-17,2.345647818125551096e-13,-6.875493543712438759e-10,6.872454437615148627e-07,-3.069084814287114001e-04,7.420144451706106592e-02,1.561363281389772428e+00
4.139329881034530113e-16,-1.005308174297527206e-12,7.709723575235875545e-10,-1.063325088101990101e-07,-1.062401481650593495e-04,5.020241888460115487e-02,1.286970990524442193e+00
-3.391673732979798679e-16,1.369141695326166534e-12,-2.022203519707177930e-09,1.390207233849204026e-06,-4.592442716656198868e-04,8.053844620561492751e-02,9.117764314427942995e-01
-3.660030292636466903e-16,1.426726418564099107e-12,-2.073166643638890880e-09,1.432077071867257512e-06,-4.907570711349826470e-04,8.967193946946379335e-02,9.864935221383737129e-01
4.721968344527049703e-17,4.728770434357783725e-14,-3.329436137673320024e-10,4.007418920365636675e-07,-1.998969557582492619e-04,5.079102551277605432e-02,7.612102920737349177e-01
-1.989009747674857229e-16,7.408313795755280214e-13,-1.069898348452753379e-09,7.778443018850049779e-07,-3.029368281985912108e-04,7.271733503833005541e-02,2.472885809859859840e+00
-1.322353439677038598e-17,2.109627442864374672e-13,-5.297154803034904299e-10,5.386187715679860196e-07,-2.549269311834099399e-04,6.444139138585755489e-02,2.901361471467542863e+00
2.478134082661600082e-16,-6.626560465641368679e-13,6.023211990264126732e-10,-1.582635248536015694e-07,-5.351682858746077687e-05,4.088447735061700311e-02,3.845973085010602199e-01
-1.276457288243998567e-16,5.893069447170312803e-13,-9.648961592117722568e-10,7.523672368731311297e-07,-2.991635073296120993e-04,6.883140803680126707e-02,1.233626670903713585e+00
-2.023311799543773741e-16,8.028430149105930887e-13,-1.194729741389102548e-09,8.571649792051332111e-07,-3.073584951490267408e-04,6.007379536684603200e-02,6.520667033313688465e-01
1.360962908806113303e-16,-2.272297486328866980e-13,-1.955044918963472627e-11,2.417587317081333791e-07,-1.672563162890065814e-04,5.484856177792385434e-02,2.232660291168970801e+00
-3.583647974306422087e-16,1.141298575530292828e-12,-1.421889753105770028e-09,9.046400866102221498e-07,-3.157603226717783473e-04,6.671368348431806761e-02,1.136970567993404790e+00
-4.534954814039219464e-16,1.563615227402996056e-12,-2.070793099584710041e-09,1.341851390220082534e-06,-4.451171467438490878e-04,8.080614089250530430e-02,1.099188275272042992e+00
-6.751797104499787205e-17,3.066894248705787479e-13,-5.545822690636296251e-10,5.137955737099263611e-07,-2.457256635495083316e-04,6.411557610846990718e-02,9.295544287663577432e-01
-4.138473675801794185e-16,1.400888392835202041e-12,-1.831536106146854057e-09,1.182419936266806275e-06,-3.991948543352931704e-04,8.065712158008458976e-02,2.063045285132473872e+00
-2.734750271237884542e-16,9.111261431733567354e-13,-1.202343579356995732e-09,8.172844993944094420e-07,-3.010356106817744701e-04,6.491362033953440580e-02,1.361020929647156930e+00
1.742752993651448122e-16,-3.761428987687215731e-13,1.974800553297884176e-10,9.514506650423455494e-08,-1.234125945383888069e-04,4.539436236977466288e-02,6.164458711354091625e-01
-1.568381887332045165e-16,6.897458937779113042e-13,-1.144538520055120300e-09,9.205779257566067726e-07,-3.732915089375034561e-04,8.128737562211875434e-02,1.155316020715621672e+00
-1.023793542004309532e-16,4.883147832585935472e-13,-8.219776143200573436e-10,6.527662178671737792e-07,-2.607197816836656808e-04,6.355162963858848602e-02,3.022891653246789101e+00
-1.068670482584502440e-16,3.268842458284747518e-13,-3.842170335304040597e-10,2.473354387957169499e-07,-1.040864917031790606e-04,3.649024543242980478e-02,1.192913757265173569e+00
-1.488594911074579841e-17,2.002216353566342397e-13,-4.725049574997450013e-10,4.605748069613862772e-07,-2.119820231095016620e-04,5.874407675300959142e-02,1.239834326535466991e+00
-3.310067948288192187e-16,1.101772093779788253e-12,-1.380027829712324461e-09,8.247814603222692556e-07,-2.487449431474596153e-04,5.008185480600024081e-02,1.274803405432300307e+00
-1.214278654457075433e-16,7.237613438972381551e-13,-1.303498781507960432e-09,1.016834009530022785e-06,-3.674887730577908120e-04,6.934273838510154886e-02,1.021410864514176176e+00
2.404507475038361870e-16,-5.094411718859819214e-13,2.683244411953041493e-10,1.053581597601424188e-07,-1.373736048489356269e-04,5.144597150802281832e-02,1.627151552258159883e+00
1.300806497332485597e-17,5.313961265360473462e-14,-1.823839579425848686e-10,2.012785371022270828e-07,-1.090798825245394265e-04,3.754923710883077692e-02,1.186771429314682047e+00
-3.876269486838459340e-16,1.402473880612395209e-12,-1.921903131180099120e-09,1.271201964008794457e-06,-4.252010355920179908e-04,7.900276483535470518e-02,1.369664830498823704e+00
-3.909926554688671549e-17,2.976142481253465129e-13,-6.282670705008096977e-10,5.815539760414501791e-07,-2.579852455737357349e-04,6.179631661334275550e-02,9.740273758428816819e-01
-3.601142959565038700e-16,1.146432533178174002e-12,-1.426564992092381051e-09,9.056440023518869343e-07,-3.152900601230900174e-04,6.652243990700812404e-02,1.152095298173594573e+00
2.351976776196477462e-16,-6.288190049662057659e-13,5.698382969580439640e-10,-1.446007747043579629e-07,-5.451159767430763540e-05,3.881637548871153670e-02,8.140910056426905461e-01
1.822493244420822431e-16,-4.165793239905360154e-13,2.574207112242688571e-10,6.356999093070449920e-08,-1.168629904999743516e-04,4.649768152340909982e-02,3.871430935742523616e-01
-5.194957282001846967e-16,1.731223122608716931e-12,-2.186006578235028233e-09,1.321834317522105247e-06,-4.009723727838839305e-04,7.330082080308308878e-02,4.410998464224372029e+00
-4.658803487984356903e-16,1.658132001246449372e-12,-2.209464174424860520e-09,1.387809582456380402e-06,-4.252865866309698010e-04,7.214934996753673280e-02,9.630342911360902924e-01
8.082240314325933053e-17,1.644712983954694377e-13,-7.439354965294865331e-10,7.750623501027525159e-07,-3.260291155077487432e-04,6.717596279305960982e-02,1.163242811631730378e+00
-2.867027141195973174e-16,1.033416497458163493e-12,-1.440215097423923728e-09,9.857537195942045050e-07,-3.414777176179200810e-04,6.748267106527661152e-02,3.755935657686405027e-01
-5.117810614799877740e-17,3.268304455941618006e-13,-6.506660513289833930e-10,5.853730967914225485e-07,-2.541599637126405091e-04,6.347574565311428496e-02,1.222700284354280464e+00
-3.986827207009847144e-16,1.433446170912901734e-12,-1.942460781077188602e-09,1.255739494827568776e-06,-4.036932186824215081e-04,7.547294096097897920e-02,3.221901807032772957e+00
-3.164232058418331981e-16,1.103937086568650140e-12,-1.495825950740867567e-09,1.010879093901286892e-06,-3.607797173793676976e-04,7.809607457348227699e-02,2.681021537874764604e+00
3.188804147503725011e-16,-6.972766721855937294e-13,4.067685643668934851e-10,8.401580444710118599e-08,-1.472376281372224794e-04,5.321738326023980892e-02,1.489308601243254815e+00
-3.729449798994758171e-17,3.023183980310432709e-13,-6.366188872885373529e-10,5.851481140003667219e-07,-2.568555313210276001e-04,5.912128859294282779e-02,4.758936523590624468e-01
-3.488589752567082561e-16,1.270725041736115450e-12,-1.745229175200413585e-09,1.159002054895048997e-06,-3.937992592851873573e-04,7.483164516173655689e-02,1.222841419455129142e+00
-2.087615781887474809e-16,7.064105179435051759e-13,-9.814144053305292787e-10,7.283726455883989173e-07,-2.972282441830326476e-04,6.899501672109625838e-02,8.182319973404135194e-01
8.517085343622037460e-17,-1.758529648402914992e-14,-3.249230070122615421e-10,4.458135332000329691e-07,-2.328872316338074123e-04,6.416667363919137390e-02,1.390312689487103848e+00
-2.062008841594328716e-17,3.394116142556315142e-13,-8.057645079702439960e-10,7.613764760437975664e-07,-3.334426524889778161e-04,7.680176014290633624e-02,1.398440929378191644e+00
-1.367629841403375049e-16,5.935513458111969620e-13,-9.707185561383248156e-10,7.714245013877097213e-07,-3.072986893138912427e-04,6.858448711462772351e-02,2.800123421168709270e-01
-6.418206807323998822e-17,4.568857687732120148e-13,-9.205589232582225781e-10,8.082573252672342861e-07,-3.371127344971240180e-04,7.341005820843556073e-02,1.588200797347631088e+00
1.082968670906707398e-16,-9.160713736076256807e-14,-2.536376315942868756e-10,4.262935454197480069e-07,-2.354680081901658741e-04,6.624493930786713725e-02,2.031928143127182285e+00
-1.408283949367958783e-16,7.986424809767225642e-13,-1.424925673959970334e-09,1.126128346455508930e-06,-4.250903559868274024e-04,8.614650809446673663e-02,1.807495068096744761e+00
-3.650637446559350384e-16,1.360707818081285178e-12,-1.913273488314553314e-09,1.296249826813310112e-06,-4.435001536518259554e-04,8.257539255455002836e-02,1.098884742057962383e+00
-2.348498248339362913e-16,9.513502876358502234e-13,-1.420616104313645564e-09,1.016517971545241671e-06,-3.697813733630733301e-04,7.484645669502866527e-02,1.159017100441839698e+00
2.291817254595915897e-16,-5.032822045920677351e-13,2.779861047845878560e-10,1.046763576461910743e-07,-1.445360905332598303e-04,5.463150347780277444e-02,1.890500963735371576e+00
1.105057150813237594e-16,-3.189258748053469201e-13,3.509995975762919987e-10,-1.530027580832327720e-07,-1.065736862851381097e-06,2.660713029070431446e-02,1.051012474695232068e+00
2.205973007255994740e-17,9.706000067190571766e-14,-3.771760613368170410e-10,4.365427872183484328e-07,-2.192386120827296246e-04,5.842820283587065594e-02,2.110011400142738081e-01
-1.432362001858517641e-16,7.326048518084260388e-13,-1.261380042364592575e-09,9.912029550735736597e-07,-3.784105464124056959e-04,8.080382541364866666e-02,2.186462099949546101e+00
2.983484456643449704e-16,-6.255155643043370950e-13,2.960813878520198959e-10,1.762080185345897282e-07,-1.878859384427823806e-04,6.256959268173016564e-02,1.352501851589154702e+00
7.093802968487807016e-17,6.389058851705554924e-14,-4.742234147427254831e-10,5.624601472683891383e-07,-2.726568015491361734e-04,7.076243762995439168e-02,2.280019498433774050e+00
-1.910906005677520735e-17,1.856165646883014188e-13,-3.813985786072303303e-10,3.356271188647425231e-07,-1.477827885927860178e-04,4.645622470531960563e-02,3.869383889271807320e+00
-5.619586971765663408e-16,1.952947031947279507e-12,-2.577791394128820987e-09,1.635533919943380785e-06,-5.206399260168522152e-04,9.080594168422286006e-02,1.062248692331032585e+00
1.275193508756966114e-16,-3.731679072625960118e-13,3.857967928313388604e-10,-1.287315322709582568e-07,-2.835607189218496190e-05,3.370231247911290723e-02,1.003259004879057059e+00
-2.707117852191567407e-16,9.501258485707639142e-13,-1.289711130562019961e-09,8.616887123647846600e-07,-2.936069044975957122e-04,6.070700900123998656e-02,8.021335600656364084e-01
-5.934911436788547029e-16,1.982326975300172017e-12,-2.519588855995406349e-09,1.542991184074877165e-06,-4.774236639248291081e-04,8.420159779090038987e-02,1.505065891648762699e+00
-3.147413488656641825e-16,1.312573559280773167e-12,-1.983932117722785140e-09,1.389381972346648046e-06,-4.661527460359533425e-04,8.250139478709127283e-02,9.137987921401500291e-01
1.530657367514944514e-16,-4.116100956638198272e-13,3.858454370869135602e-10,-1.081612020746476800e-07,-4.204813800972117226e-05,3.517592786553016410e-02,7.106409706682481620e-01
-3.741815767521046022e-16,1.360470060685081315e-12,-1.872471380626721862e-09,1.244368931277797536e-06,-4.186650839508786149e-04,7.846080716886084938e-02,1.369439790590370576e+00
-2.483453987121553572e-16,9.547191228423507629e-13,-1.419227784765506318e-09,1.038095303369877973e-06,-3.855081968393115157e-04,8.097805070253269455e-02,5.069846485766584809e-01
-1.673988400565908898e-16,7.290302019998136279e-13,-1.147869803954318127e-09,8.547899931665259041e-07,-3.196252181834976125e-04,7.237334869445533059e-02,2.217568740777787539e+00
5.799726574026685666e-17,-8.810488639224331571e-14,-3.680782765731701164e-11,1.513674662098273502e-07,-1.117640788790811462e-04,4.714555763444497338e-02,2.259726197558977745e+00
-2.296913845623169332e-16,1.032218835097282006e-12,-1.627898477393326813e-09,1.172524036839249717e-06,-4.021612214761673761e-04,7.447113732704079003e-02,1.496560440093204880e+00
-4.692817176462392420e-18,5.532976826992711091e-14,-1.265923032305377350e-10,1.459371829951327573e-07,-9.402455090221350240e-05,4.262424106610860491e-02,1.557516075865912342e+00
1.427448185747568409e-16,-3.568209675008259501e-13,2.814701533683560794e-10,-1.593769027974891698e-08,-7.831215503012863227e-05,4.666065335534421571e-02,1.833628465640636085e+00
1.635794150187463125e-16,-4.231942502002982885e-13,3.980129790161664160e-10,-1.376472989633982648e-07,-1.672501476134851894e-05,2.877945459645929113e-02,1.022395949413427374e+00
-2.275220623666744971e-17,2.245508338394119023e-13,-5.014518058356225457e-10,4.776673852545087890e-07,-2.170299772312266431e-04,5.879848454284757747e-02,8.513816151019059086e-01
-1.538252309301063003e-16,5.894887549187539140e-13,-8.825442480832055355e-10,6.717327149528054904e-07,-2.716839201742579104e-04,6.388473417753208483e-02,1.431502709305936483e+00
7.008969165859309665e-17,2.198900973760045352e-14,-3.768295909916187562e-10,4.760610895982408110e-07,-2.330276637821517114e-04,5.731916859833920824e-02,1.308312851411461697e+00
-2.618189288881677826e-16,9.686226751690969377e-13,-1.364256058363398164e-09,9.353226244923856285e-07,-3.275649359313172258e-04,6.677382526564946963e-02,1.834078282348775124e+00
-4.860606044531035093e-17,4.226378872653213748e-13,-8.748224547618826822e-10,7.570763243239434161e-07,-3.062545068945970962e-04,6.598871017178462028e-02,7.919625455764328636e-01
3.139635602128039833e-16,-9.030432338002937586e-13,9.349134305163482738e-10,-3.756565716214494575e-07,1.325678663350967833e-05,3.337460816643783579e-02,5.894534928484242986e-01
-4.176394298512460988e-16,1.328533654070002134e-12,-1.656960264688921852e-09,1.050046359868705592e-06,-3.588740937603961687e-04,7.128434430325064630e-02,1.093681469953678764e+00
2.744166589031217500e-17,1.094913324750170834e-13,-4.030408580687095533e-10,4.312109542090260536e-07,-2.021313266533824910e-04,4.986969984861836652e-02,7.761914988910385560e-01
-4.903706204261352709e-16,1.747317955283741470e-12,-2.347791057177245315e-09,1.500403405980652003e-06,-4.720086773096431021e-04,8.181622695654970634e-02,3.225449280196615032e+00
2.847156493130574231e-16,-7.647218460752642272e-13,7.015750510708219520e-10,-1.996799646897242387e-07,-4.499118153555089084e-05,4.084881512046959623e-02,6.115407300410755642e-01
5.972136636503852593e-17,1.809659445351072818e-13,-7.201874360320896088e-10,7.612197441194399645e-07,-3.404136580534784838e-04,7.752238694677505981e-02,2.324979713926320191e+00
-2.196173789340245704e-16,8.941175291664497926e-13,-1.374053342426357947e-09,1.013831876640908905e-06,-3.722962823570578612e-04,7.254421531740434803e-02,1.818060656585831047e+00
4.613976157074753077e-17,1.960981794622064770e-13,-7.155282104922418416e-10,7.566754590086763852e-07,-3.446128581752612679e-04,7.979219771639713132e-02,1.816766815036388483e+00
-1.725958319570936683e-16,9.364425813375939759e-13,-1.628953774505495515e-09,1.247567859777179949e-06,-4.435607875482785599e-04,8.031786113920960646e-02,9.785847060825819677e-01
-5.390022750418908478e-16,1.875519178802992348e-12,-2.477909468614429971e-09,1.571783726237056120e-06,-4.976745596896916526e-04,8.495808515872338429e-02,1.378485924439150967e+00
-3.272485348584532187e-16,1.205708528505621199e-12,-1.655552056124692756e-09,1.072451614545838331e-06,-3.405959858366584695e-04,6.280616342538163088e-02,1.149724256514067511e+00
-1.682816693606406758e-16,8.212421173538629675e-13,-1.375850060271040016e-09,1.057106865554949336e-06,-3.943508074162459676e-04,8.118549477459230390e-02,1.485969505000090285e+00
-1.330598821583376200e-16,4.675827693390950664e-13,-6.964331039143764421e-10,5.665606778407469898e-07,-2.517531363078970037e-04,6.294455808175712652e-02,1.053364591121441984e+00
-1.630539533133036965e-16,7.495013715988297900e-13,-1.217108571392787677e-09,9.251295364253700305e-07,-3.508139441040640820e-04,7.241906730931638170e-02,1.418623700159753254e+00
1.664270283571270961e-16,-3.828278883755886395e-13,2.403604057776382119e-10,5.167126933642982305e-08,-1.027201743808031653e-04,4.604382977861309206e-02,1.240183807686308093e+00
-2.410371967545147889e-16,9.158233419677720618e-13,-1.347332857715862604e-09,9.755393144196579329e-07,-3.571869546806097991e-04,7.325096108918871529e-02,3.707393486759792411e-01
-1.963429006301585802e-16,8.810080372818355333e-13,-1.428212735310392138e-09,1.081421240756454529e-06,-3.991400595819744762e-04,7.667070481864482479e-02,1.671098508629281332e+00
2.794341221717397267e-16,-7.467459062765302464e-13,6.947287185131783393e-10,-2.144898733724263045e-07,-3.785711204016850459e-05,3.767324359870510841e-02,6.821750059933897603e-01
-4.640302715385174147e-16,1.626302481045445127e-12,-2.156870287875073578e-09,1.374160511806573908e-06,-4.420975551420255217e-04,8.268627594432856331e-02,1.935350155400503036e+00
-4.345612968843861809e-16,1.589076784211418967e-12,-2.194773953440558371e-09,1.448148364366927528e-06,-4.734895446788072717e-04,8.401648582695935008e-02,1.840489195104866749e+00
1.317670440866938306e-16,-2.257114164202806819e-13,-2.575653834535783361e-12,2.173649717783923505e-07,-1.560247963208245164e-04,4.804027377736781040e-02,6.354502767304059940e-01
-5.825351072319680783e-17,3.513819206877388537e-13,-6.268611495474678906e-10,4.900165572912333207e-07,-1.876976753543276532e-04,4.474628249242214306e-02,1.049543969087771256e+00
-2.786605562642879714e-16,1.011896310293204761e-12,-1.384135582094856508e-09,9.240961397429127389e-07,-3.226766707118529582e-04,6.643603443423042043e-02,1.379469797287643740e+00
2.109947495401256078e-16,-5.822288225083071884e-13,5.997450736677576950e-10,-2.542429104959061857e-07,1.211574857790229192e-05,2.667772570310431024e-02,9.821809853318065331e-01
-4.559258002670792744e-16,1.582314300106262425e-12,-2.071662592947218898e-09,1.296195267217979545e-06,-4.067819447282273906e-04,7.568102591671753421e-02,2.665740715390021442e+00
