-3.377392594417346515e-16
2.768469990636149673e-08
8.401620109028829772e-07
4.227512323887272615e-06
2.685879794067672169e-05
1.152976438153606063e-03
2.127288741500019120e-03
4.242921038815904676e-03
6.447448653959833922e-03
9.951874977848645248e-03
1.142404283122434513e-02
1.368770194417922963e-02
1.788270661397318648e-02
1.896403367835971035e-02
2.557789459219431127e-02
2.911813900959444798e-02
3.322499383557146052e-02
3.878529258519768097e-02
4.167375200367719190e-02
4.749642136301597539e-02
5.662157530321038079e-02
6.165457127045337327e-02
6.301800916359788507e-02
8.022797630476936892e-02
9.080763807476972815e-02
9.569960430858950873e-02
1.061278072012282192e-01
1.122079375601173767e-01
1.335644972009682185e-01
1.473707964254975800e-01
1.537985572540435941e-01
1.652358100338454094e-01
1.763626654559183327e-01
1.926523262698551786e-01
2.003926090344472222e-01
2.172181485534058765e-01
2.271332246003984756e-01
2.525315506622880513e-01
2.611549787868148731e-01
2.760562050122233324e-01
2.920535495428997486e-01
3.098121792605311731e-01
3.198874973842755765e-01
3.293946015151572593e-01
3.492867648902927002e-01
3.796724353460114720e-01
3.850584887428184500e-01
4.133742478453782399e-01
4.212827706540526740e-01
4.545608056217335102e-01
4.648150268245656580e-01
4.792966966491682412e-01
4.868190034736631921e-01
4.986525611342840780e-01
5.195096436810480167e-01
5.408621419857855273e-01
5.645347217140096463e-01
5.950170986174408982e-01
6.000395584480542333e-01
6.175917574027242063e-01
6.304590342060749641e-01
6.531380824251267203e-01
6.645696284294124734e-01
6.888857019474905474e-01
6.998379432795182042e-01
7.094115338412875227e-01
7.366265453204253744e-01
7.513265588513901028e-01
7.544146066868460121e-01
7.730601200152540375e-01
7.842445331708527423e-01
7.908688771758499714e-01
7.991377859166722830e-01
8.118982936900739356e-01
8.234373918931081615e-01
8.299712606072421339e-01
8.349300594440123291e-01
8.382521280245230910e-01
8.465157074612394972e-01
8.561138603526184943e-01
8.586613916092912246e-01
8.628125727736791761e-01
8.681408325916041280e-01
8.690688248097516722e-01
8.698188305019852740e-01
8.732413702497615615e-01
8.778058209931814959e-01
8.804759485755992987e-01
8.820914162773160205e-01
8.840976386377414897e-01
8.864992415331501840e-01
8.901535630539013644e-01
8.957165038717669336e-01
8.960072740659801305e-01
8.982995175294318235e-01
8.992942007506896651e-01
9.022619537810052659e-01
9.028985674657931115e-01
9.036488093500231189e-01
9.062884981878729374e-01
9.088637718630869777e-01
9.104541536470466268e-01
9.129779651950826747e-01
9.153785519706569840e-01
9.158465550670114030e-01
9.166000156413592892e-01
9.191983927900633233e-01
9.193954445829394251e-01
9.215840687669480946e-01
9.221526483200856994e-01
9.246728086502972177e-01
9.267789020027201730e-01
9.290342596812698472e-01
9.295477734912886980e-01
9.314477150246049941e-01
9.337201750694889002e-01
9.340522371566867266e-01
9.354501003196269426e-01
9.365448770761364283e-01
9.369138570984154590e-01
9.384939024157905596e-01
9.405598020225316436e-01
9.408721505779367167e-01
9.419069865945789433e-01
9.428801002814709564e-01
9.441152054349387646e-01
9.445916675872819690e-01
9.455501455949154588e-01
9.477763491522558370e-01
9.483065031917528032e-01
9.485994389630940660e-01
9.501746561988737572e-01
9.507196395607780959e-01
9.514846284254164788e-01
9.534173712656588418e-01
9.539640645125578855e-01
9.547035831661364602e-01
9.548762195118724039e-01
9.556008657857589794e-01
9.564954587763180305e-01
9.581260586931510392e-01
9.589466174372627272e-01
9.594621158229454938e-01
9.605504346067634813e-01
9.611779314036393851e-01
9.620278267432817998e-01
9.634971763422529589e-01
9.639675982423796530e-01
9.645763434233443068e-01
9.651175690008415575e-01
9.653390482660960670e-01
9.663656412290491104e-01
9.666485381427705192e-01
9.676901200800637204e-01
9.680064291924728170e-01
9.686703643201133307e-01
