2.533259565132157942e-02,5.298302466533034299e-02
2.834099624028388331e-02,-1.410265539431482251e-02
4.287625823177314971e-02,-1.247347518969160740e-02
6.786005866304012368e-03,4.641214723097364381e-03
5.464299239277679854e-02,-1.470786406968038751e-02
-1.344628437854103464e-02,-1.159446077303280531e-02
-3.136465368988429481e-02,-3.030919293786221713e-02
2.968817075766375796e-02,-2.905382264013718630e-02
-2.001415000945060141e-02,5.264488836173128461e-02
1.962727807793027135e-02,-4.424649189441187680e-04
-6.128761468052747186e-02,-3.210150748950421629e-02
5.683135165380846787e-03,2.368813828386366616e-02
-4.529684444085863709e-02,-1.727545194390063543e-02
-9.345312090704091523e-04,-3.224464390101718092e-02
2.810100880063365336e-02,7.333382745779243317e-03
-2.121471659742416374e-02,5.221997192665912835e-02
3.357397537834413970e-03,5.378957654648627851e-02
5.191269356630209830e-02,-4.655541721362510543e-02
-1.914791535074248513e-02,4.676208865540264215e-02
1.756336326165748932e-02,5.597080396713088879e-02
4.797063344012431757e-02,-1.071324628151121977e-02
-4.254611761717895513e-02,-1.353337164482819321e-03
5.902115388030352433e-02,-7.896157109093686344e-03
2.032544037660348121e-02,-4.708651746910061386e-02
1.737472017101063942e-02,-8.250078581242582809e-03
6.120302961028725730e-02,-4.773524676649965742e-02
-2.619858791818696631e-02,4.018033291000977503e-03
4.566458264369477327e-02,-7.431501291232642248e-03
4.752356123495449225e-02,-1.509907548036691638e-02
-4.227968783414938481e-02,1.086479556258191162e-02
3.680857505494163073e-03,1.764908850693189257e-02
-2.479601102387996373e-02,-4.880075507436161530e-02
1.555345968803654826e-02,-3.244930003805645419e-02
3.950401543614751043e-02,-4.336292434156580056e-02
3.167754413767477628e-02,1.270632132984384280e-02
-4.186716393573199774e-02,-4.934184371168073152e-02
-2.739794327017422426e-02,3.661821892661375373e-04
-3.234545411545164395e-02,-4.896582777414842241e-02
1.295038066682454962e-02,3.815179956596297106e-02
-5.152301992771357586e-02,-2.312630899625358824e-02
-3.403950738552646849e-02,2.728631822553541711e-02
-1.789142965523181708e-02,6.641434531957276718e-03
4.698692329525105960e-02,3.410437994698759662e-03
5.022727792272730502e-02,3.323122079460928691e-03
-3.132962192310248528e-02,1.288560060256974116e-04
1.870103035697020730e-02,-5.323889042187033432e-04
-5.691046067396887675e-02,4.628371744757349415e-02
-8.763345012521984827e-04,4.579420470138760579e-02
-3.340528123281050199e-02,1.102727932431430032e-02
1.013550539579125172e-02,-1.672743324873861293e-02
-5.908940278179586683e-03,5.558010746968292809e-02
1.596786937854956234e-02,-4.711919672963495176e-02
2.393284053881593668e-02,-7.361010304575824059e-03
-2.119850232338372012e-02,8.355692742511897086e-03
-2.779988412138841361e-02,5.100633053858082307e-03
-2.180473914907870778e-02,4.026721765540562832e-03
3.371464442290367236e-02,-2.029628667113025919e-02
-7.453024440734794080e-03,1.142279223404141231e-02
-2.273658020316681946e-02,5.473588096245647627e-02
-5.321534742980838645e-02,-5.176942298932856595e-02
5.710855681002496853e-02,-3.993484509625074702e-02
5.214642338627642482e-02,-3.740436952778916635e-02
1.971769459654259399e-02,-4.409975818981830276e-02
-3.658002625898557764e-02,-3.734446669412512521e-02
2.246112057227653280e-02,4.829206121955949282e-02
7.273978531448677121e-03,-8.601351999414311861e-03
-4.664711303118926344e-02,3.354755220588889059e-02
-1.176105809649418896e-02,3.911905562163670025e-02
-2.871245188189388772e-02,3.105502550417606894e-03
3.364124457067116380e-02,-2.587337679141898938e-02
2.384216006410650596e-02,-8.515300282921637459e-03
-3.631528966161907263e-02,-2.441495670967022691e-02
1.041297973433780687e-02,-4.491308279591441771e-02
-9.324672747407591542e-03,-2.517137770894739557e-02
1.448538852483811923e-02,-4.750951978094299782e-02
-4.363602557728953057e-02,1.710457394177205409e-02
-6.666838551118674586e-03,-4.544079260706028467e-02
-3.353464117194180152e-03,-3.142797584104338807e-03
-1.095090760694659299e-02,5.670825398263606293e-02
-4.887404232051451719e-02,-1.560255911797773891e-02
2.632603942053720128e-02,1.289464752248760046e-02
5.564648808974572564e-02,-7.021044304830243235e-03
-3.468552962208255874e-02,-4.366864597513944388e-03
-2.548711220855685855e-02,-2.759163007041937760e-02
3.389145929427999498e-02,-4.380259474229530881e-02
1.072086390127220679e-02,1.198754419069756119e-02
2.987298368985637914e-02,-4.853426977771760353e-04
6.164568420814791477e-03,-3.626791275133516013e-02
1.021128414635974480e-02,-4.476919725095170749e-02
2.647895385253929562e-02,3.180385624260408106e-03
-2.624054652570442792e-02,-2.872087956052861608e-03
4.732615518973876112e-02,5.199217217505114341e-02
2.739929343941562359e-02,-1.902391060003644566e-02
-2.245237717877545183e-02,-3.390449401344194924e-02
-3.992457620343164287e-02,-8.713744122741645670e-03
-5.358040171127850804e-02,1.009307930708446335e-02
-4.892063043828068919e-02,5.838807720360442155e-02
-5.016199054406961233e-02,2.095930169304591889e-02
2.950687802592219522e-02,-4.736032121797806999e-02
2.345068946106684121e-02,-5.226197906274047261e-03
5.462194331854578616e-03,-1.892551597516237832e-02
8.976753530963324165e-03,-4.757290243468566271e-02
4.108499648741557181e-02,-3.494469153394454825e-02
-1.816731444774521281e-02,5.560537315434062322e-02
-4.230654965413271212e-02,9.655657110956773932e-04
8.707170882534209094e-03,5.671472060147429023e-02
-4.480373929219172435e-02,-3.636243997752636181e-02
-3.597436430490066200e-02,5.256721989725497007e-02
2.459353298726525347e-02,-2.841312066492653748e-03
1.993192583337097951e-02,-1.327515702777338699e-02
-3.305060357453293990e-02,-3.118284141028655060e-02
-2.416998964952603302e-02,1.129597515532483956e-02
-3.429019700783089708e-02,-2.201095986617158766e-03
6.229680448149303718e-02,-4.066339302064087002e-02
-3.566394059455266219e-02,-4.692158123849788504e-02
5.857463549144827780e-02,-2.622953584085969611e-02
5.686545737071947715e-02,8.143581983749946518e-03
2.924745223452182227e-02,4.178579368783226500e-02
3.259154215299399360e-02,1.290941088599608169e-02
-4.428372194082889207e-02,-1.049365317855931699e-02
3.584710884164490907e-02,3.541461071107214476e-02
-3.759757938415574791e-02,-4.113647540846578771e-02
-4.296863615690234631e-03,6.268426979475645242e-03
3.005640644235535799e-02,-1.470607871326096855e-03
5.489056224544525131e-02,4.943879359627723416e-03
-5.937155643870744431e-02,-5.126925642710493392e-02
-6.012916434616937672e-02,-1.312954221552533815e-02
4.046002678709204742e-02,-4.594789159370019777e-02
4.388003013763219079e-02,-3.396042001714096471e-03
5.320384302746024308e-02,-3.401727141258134753e-03
-8.753899431287560234e-03,1.139189026191837935e-02
5.094065240566303387e-02,-7.253677129945533542e-03
-1.634779279904237728e-02,-3.437066802048292791e-02
-7.239427654483703012e-03,-3.607551556001079018e-02
-2.397806845126363925e-02,-1.262874832516532909e-02
1.099327337285780845e-02,-2.602108464702539148e-02
-3.179526768813879800e-02,7.832739119488679388e-03
1.173359000924604698e-03,-4.611254634116882661e-02
-3.905996063881059417e-03,-8.970527615416860542e-03
3.353243302063020626e-02,5.232236726479562450e-02
-3.730945403783618441e-02,6.959369219538854082e-03
-2.804237451815695670e-02,4.167650000675265226e-02
-3.275258765977749620e-03,4.117252955894558364e-02
-2.354993321394055483e-02,4.633087884171142173e-02
-3.256053156721749192e-02,-4.175908447197113071e-02
2.814215931343304333e-02,1.123599405309463894e-02
-3.322289721261333095e-02,-1.927770315452424429e-02
5.296305410390398510e-02,-4.447730478465580783e-02
3.888097037671455879e-03,-4.714109064163229945e-02
1.268526921481332760e-02,7.423281775547522360e-03
-4.886498247810113632e-02,1.054311941189717966e-02
-4.489013331428649833e-02,2.088396529853640739e-04
-1.081045174349424404e-02,4.164237064471816574e-02
5.066982945183442187e-03,4.354923731004180058e-03
3.558599543074304761e-02,5.935702913267135866e-02
-3.202384149925167900e-02,5.038607365628997720e-02
-3.799934831778429157e-03,-5.470698240155698680e-03
-8.155769778557146049e-03,7.759011029483680807e-03
1.104108012607202260e-02,-2.759643784147042950e-02
-1.056163733946724817e-02,9.954350001171763038e-03
3.631553838971566389e-02,6.007157679781028464e-02
1.711386931131109873e-02,-3.524515832241532920e-02
2.482001449022306488e-02,1.109072691964532384e-02
1.271878467200301954e-02,-8.785675806761088225e-03
-1.641224455095204732e-03,5.285918783452475678e-02
-2.330600325977102982e-02,-1.459493188192243765e-03
-3.148834241487020146e-03,9.775709228189268310e-03
-7.708183213198912045e-03,2.080598906992806377e-02
-6.112848749510212815e-02,-3.764256734844512869e-02
-6.949949474144307554e-04,9.569994191381839266e-03
1.106259052271547829e-03,-2.358924922054999804e-02
-3.020744972070147499e-02,-4.225956526900864069e-02
-5.771754524519664281e-02,-6.236594781523277335e-03
-4.261037908741639041e-02,-4.381072825340510263e-02
4.697738125733150888e-02,-3.787469511348375006e-03
1.734006098426110754e-04,5.770867536643016493e-02
3.650150731538513715e-02,1.193016157085747576e-02
6.534573729547403509e-03,1.103097141406082088e-02
-5.590243269925098540e-02,4.495820700004911352e-02
-1.297092529243184557e-02,-3.751360580553260438e-02
